CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,Visualizzazioni di pagina,Visualizzazioni di pagina uniche,Tempo medio sulla pagina,Accessi,Gender,Age,Device,,,,,,
C13099,449.456201,1,3597.02,2833.13,152,120,35,7,0,1,0,,,,,,
C13100,1134.830372,1,833.98,833.98,152,120,36,7,0,1,0,,,,,,
C13101,1358.798385,1,0,0,152,120,37,7,0,1,0,,,,,,
C13102,177.550964,1,2188.88,101,152,120,38,7,0,1,0,,,,,,
C13103,1310.839573,1,646.28,422.17,152,120,39,7,0,1,0,,,,,,
C13104,1088.568358,1,436.8,150,152,120,40,7,0,1,0,,,,,,
C13105,341.233281,1,277.06,0,132,82,-77,72,0,3,2,,,,,,
C13106,1289.327381,1,892,563,132,82,-76,72,0,3,2,,,,,,
C13107,597.297664,0.636364,689.67,228.87,132,82,-75,72,0,3,2,,,,,,
C13108,894.081947,1,1901.71,1853.11,132,82,-74,72,0,3,2,,,,,,
C13109,1492.035204,1,2429.23,1680.7,132,82,-73,72,0,3,2,,,,,,
C13110,112.514659,0.6,459.51,274.65,132,82,-72,72,0,3,2,,,,,,
C13111,795.401963,1,3408.01,3408.01,132,82,-71,72,0,3,2,,,,,,
C13112,1987.474619,1,2254.03,1607.39,132,82,-70,72,0,3,2,,,,,,
C13113,6995.3025,1,999.77,0,132,82,-69,72,0,3,2,,,,,,
C13114,72.518075,1,525,0,132,82,-68,72,0,3,2,,,,,,
C13115,541.61305,1,554.79,554.79,132,82,-67,72,0,3,2,,,,,,
C13116,1919.443036,1,0,0,132,82,-66,72,0,3,2,,,,,,
C13117,60.837925,1,387.42,0,132,82,-65,72,0,3,2,,,,,,
C13118,33.954525,0.454545,158,0,132,82,-64,72,0,3,2,,,,,,
C13119,491.91535,1,4527.64,4327.31,132,82,-63,72,0,3,2,,,,,,
C13120,733.988674,1,83.47,83.47,132,82,-62,72,0,3,2,,,,,,
C13121,5606.778018,1,283.88,124.88,132,82,-61,72,0,3,2,,,,,,
C13122,408.310297,1,0,0,132,82,-60,72,0,3,2,,,,,,
C13123,580.649334,0.636364,0,0,132,82,-59,72,0,3,2,,,,,,
C13124,2709.099711,1,354.92,354.92,132,82,-58,72,0,3,2,,,,,,
C13125,3821.413393,1,197,80.5,132,82,-57,72,0,3,2,,,,,,
C13126,1224.95436,1,0,0,132,82,-56,72,0,3,2,,,,,,
C13127,3846.74253,1,0,0,132,82,-55,72,0,3,2,,,,,,
C13128,5500.316126,1,0,0,132,82,-54,72,0,3,2,,,,,,
C13129,364.516232,1,0,0,132,82,-53,72,0,3,2,,,,,,
C13130,688.993252,1,803.57,0,132,82,-52,72,0,3,2,,,,,,
C13131,3781.053716,1,764.19,0,132,82,-51,72,0,3,2,,,,,,
C13132,1394.445085,1,0,0,132,82,-50,72,0,3,2,,,,,,
C13133,117.205812,0.818182,215,215,132,82,-49,72,0,3,2,,,,,,
C13134,4373.439331,0.888889,1959.04,1570.04,132,82,-48,72,0,3,2,,,,,,
C13135,2931.237524,1,150,150,132,82,-47,72,0,3,2,,,,,,
C13136,310.666963,1,881.87,509.87,132,82,-46,72,0,3,2,,,,,,
C13137,970.120944,1,120,120,132,82,-45,72,0,3,2,,,,,,
C13138,931.144615,0.666667,1864.5,1864.5,132,82,-44,72,0,3,2,,,,,,
C13139,1484.996584,1,170,170,132,82,-43,72,0,3,2,,,,,,
C13140,1967.931753,1,1344.85,1344.85,132,82,-42,72,0,3,2,,,,,,
C13141,74.653975,0.818182,603.6,253.6,132,82,-41,72,0,3,2,,,,,,
C13142,84.783684,1,203.6,0,132,82,-40,72,0,3,2,,,,,,
C13143,668.742738,1,951.97,664.83,132,82,-39,72,0,3,2,,,,,,
C13144,3790.510114,1,2626.06,2236.68,132,82,-38,72,0,3,2,,,,,,
C13145,58.241599,1,792.35,0,132,82,-37,72,0,3,2,,,,,,
C13146,226.804333,1,669.19,669.19,132,82,-36,72,0,3,2,,,,,,
C13147,216.595085,1,270.21,270.21,132,82,-35,72,0,3,2,,,,,,
C13148,1552.53528,1,2072.43,1518.4,132,82,-34,72,0,3,2,,,,,,
C13149,1131.445959,1,0,0,132,82,-33,72,0,3,2,,,,,,
C13150,1048.403657,1,652.24,652.24,132,82,-32,72,0,3,2,,,,,,
C13151,460.956973,1,145.28,35.25,132,82,-31,72,0,3,2,,,,,,
C13152,5873.201628,1,146.68,42.66,132,82,-30,72,0,3,2,,,,,,
C13153,281.349361,1,473.34,0,132,82,-29,72,0,3,2,,,,,,
C13154,1207.886609,1,143,0,132,82,-28,72,0,3,2,,,,,,
C13155,9.12851,0.181818,80.06,80.06,132,82,-27,72,0,3,2,,,,,,
C13156,929.473356,1,0,0,132,82,-26,72,0,3,2,,,,,,
C13157,907.120507,0.363636,98,0,132,82,-25,72,0,3,2,,,,,,
C13158,744.112849,1,1628.08,626.23,132,82,-24,72,0,3,2,,,,,,
C13159,0,0,63.3,0,132,82,-23,72,0,3,2,,,,,,
C13160,1499.324936,1,0,0,132,82,-22,72,0,3,2,,,,,,
C13161,89.229937,0.909091,830,0,132,82,-21,72,0,3,2,,,,,,
C13162,1057.142919,1,789.96,739.96,132,82,-20,72,0,3,2,,,,,,
C13163,2160.127684,1,353.22,127.28,132,82,-19,72,0,3,2,,,,,,
C13164,740.231763,1,150,150,132,82,-18,72,0,3,2,,,,,,
C13165,666.314773,0.545455,0,0,132,82,-17,72,0,3,2,,,,,,
C13166,1293.044047,1,0,0,132,82,-16,72,0,3,2,,,,,,
C13167,1360.795674,1,0,0,132,82,-15,72,0,3,2,,,,,,
C13168,13.362018,0.363636,119.46,60.27,132,82,-14,72,0,3,2,,,,,,
C13169,2878.715983,1,909.16,513.78,132,82,-13,72,0,3,2,,,,,,
C13170,1792.255588,1,582.85,482.21,132,82,-12,72,0,3,2,,,,,,
C13171,1939.822738,0.909091,1130.25,1130.25,132,82,-11,72,0,3,2,,,,,,
C13172,2939.047848,1,749,299,132,82,-10,72,0,3,2,,,,,,
C13173,888.023397,0.909091,0,0,132,82,-9,72,0,3,2,,,,,,
C13174,13.959639,0.636364,149.88,29.9,132,82,-8,72,0,3,2,,,,,,
C13175,4413.461158,1,55.12,55.12,132,82,-7,72,0,3,2,,,,,,
C13176,2900.59088,1,588.48,588.48,132,82,-6,72,0,3,2,,,,,,
C13178,2600.500163,1,1301.9,1169.9,132,82,-5,72,0,3,2,,,,,,
C13179,4075.540208,1,0,0,132,82,-4,72,0,3,2,,,,,,
C13180,791.117673,1,854.2,854.2,132,82,-3,72,0,3,2,,,,,,
C13181,950.31308,1,1022.84,1022.84,132,82,-2,72,0,3,2,,,,,,
C13182,3.64248,0.272727,71.65,0,132,82,-1,72,0,3,2,,,,,,
C13183,6773.941979,1,14215,14215,132,82,0,72,0,3,2,,,,,,
C13184,906.830419,1,129,129,132,82,1,72,0,3,2,,,,,,
C13185,1705.435895,0.666667,0,0,132,82,2,72,0,3,2,,,,,,
C13186,2311.164692,1,318.85,0,132,82,3,72,0,3,2,,,,,,
C13187,2262.825216,0.727273,221.2,221.2,132,82,4,72,0,3,2,,,,,,
C13188,380.351858,0.909091,1216.21,1216.21,132,82,5,72,0,3,2,,,,,,
C13189,3218.51979,1,0,0,132,82,6,72,0,3,2,,,,,,
C13190,2089.451704,1,1256.49,879.61,132,82,7,72,0,3,2,,,,,,
C13191,103.611789,1,960.24,0,132,82,8,72,0,3,2,,,,,,
C13192,1589.141901,1,0,0,132,82,9,72,0,3,2,,,,,,
C13193,6369.895861,1,335.68,0,132,82,10,72,0,3,2,,,,,,
C13194,4028.315428,1,0,0,132,82,11,72,0,3,2,,,,,,
C13195,725.529062,1,8754.59,8636.73,132,82,12,72,0,3,2,,,,,,
C13196,1766.619204,1,261.12,233.54,132,82,13,72,0,3,2,,,,,,
C13197,1935.116931,0.727273,0,0,132,82,14,72,0,3,2,,,,,,
C13198,1487.517111,1,614.53,311.22,132,82,15,72,0,3,2,,,,,,
C13199,4037.543707,1,1005.72,220,132,82,16,72,0,3,2,,,,,,
C13200,7.954284,0.272727,56,56,132,82,17,72,0,3,2,,,,,,
C13201,147.193451,1,2863.92,0,132,82,18,72,0,3,2,,,,,,
C13202,1125.539048,1,645.96,59.9,132,82,19,72,0,3,2,,,,,,
C13203,1950.956894,0.833333,0,0,132,82,20,72,0,3,2,,,,,,
C13204,972.283554,0.363636,0,0,132,82,21,72,0,3,2,,,,,,
C13205,5931.699858,1,218,218,132,82,22,72,0,3,2,,,,,,
C13206,1956.708852,1,1351.68,903.4,132,82,23,72,0,3,2,,,,,,
C13207,1384.792038,1,133.34,0,132,82,24,72,0,3,2,,,,,,
C13208,7857.659056,1,1760.55,53,132,82,25,72,0,3,2,,,,,,
C13209,0,0,70.65,70.65,132,82,26,72,0,3,2,,,,,,
C13210,5211.684904,1,0,0,132,82,27,72,0,3,2,,,,,,
C13211,1832.096639,1,1560.21,1310.25,132,82,28,72,0,3,2,,,,,,
C13212,607.20006,1,549.08,216.95,132,82,29,72,0,3,2,,,,,,
C13213,9753.114706,1,10199.63,4585.44,132,82,30,72,0,3,2,,,,,,
C13214,66.163293,0.909091,259.32,0,132,82,31,72,0,3,2,,,,,,
C13215,859.588282,0.909091,48.16,48.16,132,82,32,72,0,3,2,,,,,,
C13216,44.081566,1,503.25,0,132,82,33,72,0,3,2,,,,,,
C13217,3776.150532,1,0,0,132,82,34,72,0,3,2,,,,,,
C13218,99.527723,0.818182,1059.59,1059.59,132,82,35,72,0,3,2,,,,,,
C13219,2972.931391,1,60.54,0,132,82,36,72,0,3,2,,,,,,
C13220,1941.315169,1,262.08,0,132,82,37,72,0,3,2,,,,,,
C13221,2852.354665,1,424.84,424.84,132,82,38,72,0,3,2,,,,,,
C13222,432.058764,1,817.62,254.14,132,82,39,72,0,3,2,,,,,,
C13223,240.814517,0.181818,59,59,132,82,40,72,0,3,2,,,,,,
C13224,978.091862,1,550.53,0,132,82,41,72,0,3,2,,,,,,
C13225,7387.803893,1,208,208,132,82,42,72,0,3,2,,,,,,
C13226,1454.188994,1,70,70,132,82,43,72,0,3,2,,,,,,
C13227,21.968945,0.454545,335,0,132,82,44,72,0,3,2,,,,,,
C13228,56.091512,0.818182,405,0,132,82,45,72,0,3,2,,,,,,
C13229,5920.486917,1,899.8,0,132,82,46,72,0,3,2,,,,,,
C13230,216.702671,1,2205.51,1073.49,132,82,47,72,0,3,2,,,,,,
C13231,9629.808851,1,0,0,132,82,48,72,0,3,2,,,,,,
C13232,870.774939,1,169.03,20,132,82,49,72,0,3,2,,,,,,
C13233,867.244416,1,804.18,0,132,82,50,72,0,3,2,,,,,,
C13234,429.887213,1,898.34,295,125,83,45,82,1,5,1,,,,,,
C13235,1884.252524,1,1358.88,116.63,125,83,45,82,1,5,1,,,,,,
C13236,1801.045046,1,1684.29,1620.69,125,83,45,82,1,5,1,,,,,,
C13237,464.445178,1,436.3,0,125,83,45,82,1,5,1,,,,,,
C13238,1876.290248,1,63.62,63.62,125,83,45,82,1,5,1,,,,,,
C13239,1471.557317,1,577.58,0,125,83,45,82,1,5,1,,,,,,
C13240,410.021801,0.636364,1438.76,1060.66,125,83,45,82,1,5,1,,,,,,
C13241,292.688812,1,2815.82,2047.65,125,83,45,82,1,5,1,,,,,,
C13242,5176.531297,1,67.84,67.84,125,83,45,82,1,5,1,,,,,,
C13243,7776.4369,1,107.33,107.33,125,83,45,82,1,5,1,,,,,,
C13244,1562.698176,1,354.04,354.04,125,83,45,82,1,5,1,,,,,,
C13245,7682.12519,1,663,663,125,83,45,82,1,5,1,,,,,,
C13246,2251.631886,1,3727.77,3227.85,125,83,45,82,1,5,1,,,,,,
C13247,2783.614341,1,1725.05,700.05,125,83,45,82,1,5,1,,,,,,
C13248,2392.332606,1,2556.32,1566.42,125,83,45,82,1,5,1,,,,,,
C13249,4418.554352,1,960,0,125,83,45,82,1,5,1,,,,,,
C13250,226.35396,0.909091,2455.75,2230.75,125,83,45,82,1,5,1,,,,,,
C13251,148.7321,1,532.66,342.66,125,83,45,82,1,5,1,,,,,,
C13252,793.005227,1,4.99,4.99,125,83,45,82,1,5,1,,,,,,
C13253,960.221148,0.727273,0,0,125,83,45,82,1,5,1,,,,,,
C13254,2011.929899,1,208.5,0,125,83,45,82,1,5,1,,,,,,
C13255,7293.108794,1,0,0,125,83,45,82,1,5,1,,,,,,
C13257,1033.41108,1,1020.3,1020.3,125,83,45,82,1,5,1,,,,,,
C13258,1375.427868,1,0,0,125,83,45,82,1,5,1,,,,,,
C13259,0.683939,0.181818,17.7,17.7,125,83,45,82,1,5,1,,,,,,
C13260,1328.569532,1,140,140,125,83,45,82,1,5,1,,,,,,
C13261,87.931814,0.909091,617.5,0,125,83,45,82,1,5,1,,,,,,
C13262,8897.437228,1,3710.57,1600,125,83,45,82,1,5,1,,,,,,
C13263,140.120632,1,644.16,0,125,83,45,82,1,5,1,,,,,,
C13264,488.00991,1,102.98,0,125,83,45,82,1,5,1,,,,,,
C13265,3356.816523,1,0,0,125,83,45,82,1,5,1,,,,,,
C13266,2.796865,0.272727,170.92,170.92,125,83,45,82,1,5,1,,,,,,
C13267,2453.444449,1,622.16,0,125,83,45,82,1,5,1,,,,,,
C13268,2146.005518,0.909091,469.83,469.83,125,83,45,82,1,5,1,,,,,,
C13269,4504.79334,1,0,0,125,83,45,82,1,5,1,,,,,,
C13270,1406.388339,1,542.7,542.7,125,83,45,82,1,5,1,,,,,,
C13271,4013.183067,1,2591.77,1956.09,125,83,45,82,1,5,1,,,,,,
C13272,11631.32337,1,14686.1,0,125,83,45,82,1,5,1,,,,,,
C13273,1839.93046,1,26.12,26.12,125,83,45,82,1,5,1,,,,,,
C13275,845.307601,0.181818,0,0,125,83,45,82,1,5,1,,,,,,
C13276,1202.869845,1,0,0,125,83,45,82,1,5,1,,,,,,
C13277,1076.586375,1,2204.54,877.89,125,83,45,82,1,5,1,,,,,,
C13278,1593.619532,1,0,0,125,83,45,82,1,5,1,,,,,,
C13279,0,0,61.21,61.21,125,83,45,82,1,5,1,,,,,,
C13280,22.242824,1,236.28,236.28,125,83,45,82,1,5,1,,,,,,
C13282,132.993735,0.454545,1383.67,1358.77,125,83,45,82,1,5,1,,,,,,
C13283,5438.546318,1,287.43,0,125,83,45,82,1,5,1,,,,,,
C13284,666.123984,1,1999.7,351,125,83,45,82,1,5,1,,,,,,
C13285,1862.269621,0.909091,0,0,125,83,45,82,1,5,1,,,,,,
C13286,3616.001088,1,365,365,125,83,45,82,1,5,1,,,,,,
C13287,1763.755481,1,2233.3,2233.3,125,83,45,82,1,5,1,,,,,,
C13288,452.094148,1,5073.53,4752.26,125,83,45,82,1,5,1,,,,,,
C13289,64.162396,1,541.6,0,125,83,45,82,1,5,1,,,,,,
C13290,9342.15857,1,0,0,125,83,45,82,1,5,1,,,,,,
C13291,2267.245868,1,0,0,125,83,45,82,1,5,1,,,,,,
C13292,1461.259621,1,178.67,0,125,83,45,82,1,5,1,,,,,,
C13293,844.837833,1,2196.38,1868.83,125,83,45,82,1,5,1,,,,,,
C13294,1402.44598,1,0,0,125,83,45,82,1,5,1,,,,,,
C13295,1838.159648,1,0,0,125,83,45,82,1,5,1,,,,,,
C13296,333.810017,1,4678.63,3389.73,125,83,45,82,1,5,1,,,,,,
C13297,4526.591303,1,1806.5,976.5,125,83,45,82,1,5,1,,,,,,
C13298,74.0153,1,546.7,0,125,83,45,82,1,5,1,,,,,,
C13299,88.492683,0.727273,0,0,125,83,45,82,1,5,1,,,,,,
C13300,1508.80711,1,372.16,325.32,125,83,45,82,1,5,1,,,,,,
C13301,3.925627,0.454545,17.8,17.8,125,83,45,82,1,5,1,,,,,,
C13302,65.207898,0.454545,350,350,125,83,45,82,1,5,1,,,,,,
C13303,10871.08518,1,0,0,125,83,45,82,1,5,1,,,,,,
C13304,1845.113513,1,258.9,258.9,125,83,45,82,1,5,1,,,,,,
C13305,4432.514906,1,1543.75,1543.75,125,83,45,82,1,5,1,,,,,,
C13306,1133.652007,1,34.83,34.83,125,83,45,82,1,5,1,,,,,,
C13307,1054.466688,1,142.8,142.8,125,83,45,82,1,5,1,,,,,,
C13308,449.123098,1,65,65,125,83,45,82,1,5,1,,,,,,
C13309,1760.407415,1,0,0,125,83,45,82,1,5,1,,,,,,
C13310,2308.191918,1,47.8,0,125,83,45,82,1,5,1,,,,,,
C13312,2007.080218,1,75,0,125,83,45,82,1,5,1,,,,,,
C13313,6045.192228,1,0,0,125,83,45,82,1,5,1,,,,,,
C13314,4393.939007,1,417.08,417.08,125,83,45,82,1,5,1,,,,,,
C13315,969.346477,0.545455,0,0,125,83,45,82,1,5,1,,,,,,
C13316,784.897871,1,0,0,125,83,45,82,1,5,1,,,,,,
C13317,509.900317,0.363636,21,0,125,83,45,82,1,5,1,,,,,,
C13318,124.561589,0.636364,1674.16,1674.16,125,83,45,82,1,5,1,,,,,,
C13319,175.930384,0.333333,264.98,0,125,83,45,82,1,5,1,,,,,,
C13320,250.493739,1,500.67,500.67,125,83,45,82,1,5,1,,,,,,
C13321,1735.137321,1,1879.92,1879.92,125,83,45,82,1,5,1,,,,,,
C13322,89.708187,1,1808.6,1808.6,125,83,45,82,1,5,1,,,,,,
C13323,1954.920348,1,1016.34,1016.34,125,83,45,82,1,5,1,,,,,,
C13324,81.860834,0.909091,710.09,392,125,83,45,82,1,5,1,,,,,,
C13325,165.544411,0.818182,468.6,335.4,125,83,45,82,1,5,1,,,,,,
C13326,935.778608,1,645.83,645.83,125,83,45,82,1,5,1,,,,,,
C13327,1574.330411,1,869.26,0,125,83,45,82,1,5,1,,,,,,
C13328,833.62924,1,1171.28,856.28,125,83,45,82,1,5,1,,,,,,
C13329,0,0,103.68,103.68,125,83,45,82,1,5,1,,,,,,
C13330,56.837819,0.727273,584.34,584.34,125,83,45,82,1,5,1,,,,,,
C13331,51.759686,0.818182,256.5,0,125,83,45,82,1,5,1,,,,,,
C13332,2675.636728,1,1257.27,1115.92,125,83,45,82,1,5,1,,,,,,
C13333,1907.364819,1,192.88,138,125,83,45,82,1,5,1,,,,,,
C13334,182.085903,1,1935.16,1935.16,125,83,45,82,1,5,1,,,,,,
C13335,243.590067,1,1995.25,410.21,125,83,45,82,1,5,1,,,,,,
C13336,2130.117689,1,63.38,0,125,83,45,82,1,5,1,,,,,,
C13337,4660.384868,1,0,0,125,83,45,82,1,5,1,,,,,,
C13338,129.314624,1,94.5,0,125,83,45,82,1,5,1,,,,,,
C13339,1963.239125,1,67.55,0,125,83,45,82,1,5,1,,,,,,
C13340,1166.660018,1,2452.69,1541.69,125,83,45,82,1,5,1,,,,,,
C13341,42.996921,1,230.04,230.04,125,83,45,82,1,5,1,,,,,,
C13342,4064.615698,1,351,0,125,83,45,82,1,5,1,,,,,,
C13343,25.095678,0.888889,177.76,0,125,83,45,82,1,5,1,,,,,,
C13344,1149.160308,1,30.6,30.6,125,83,45,82,1,5,1,,,,,,
C13345,210.670699,1,2675.53,1132.69,125,83,45,82,1,5,1,,,,,,
C13346,896.347796,1,0,0,125,83,45,82,1,5,1,,,,,,
C13347,5709.486507,0.833333,0,0,125,83,45,82,1,5,1,,,,,,
C13348,68.207625,0.363636,536,0,125,83,45,82,1,5,1,,,,,,
C13349,82.483732,1,1301.05,30,125,83,45,82,1,5,1,,,,,,
C13350,95.267927,1,571.64,0,125,83,45,82,1,5,1,,,,,,
C13351,4788.283283,1,0,0,125,83,45,82,1,5,1,,,,,,
C13352,13.922594,0.909091,182.1,0,125,83,45,82,1,5,1,,,,,,
C13353,6246.069586,1,0,0,125,83,45,82,1,5,1,,,,,,
C13354,409.38122,0.545455,3197.42,3197.42,125,83,45,82,1,5,1,,,,,,
C13355,3688.371995,1,0,0,125,83,45,82,1,5,1,,,,,,
C13356,2924.640322,1,0,0,125,83,45,82,1,5,1,,,,,,
C13357,67.869072,0.454545,502.52,0,125,83,45,82,1,5,1,,,,,,
C13358,8571.315438,1,0,0,125,83,45,82,1,5,1,,,,,,
C13359,6209.488896,1,0,0,125,83,45,82,1,5,1,,,,,,
C13360,73.189931,0.636364,199.96,199.96,125,83,45,82,1,5,1,,,,,,
C13361,8341.513474,1,5410.31,2265.38,125,83,45,82,1,5,1,,,,,,
C13362,1377.184745,1,0,0,125,83,45,82,1,5,1,,,,,,
C13363,5532.653003,1,2491.83,1449.12,125,83,45,82,1,5,1,,,,,,
C13364,4445.044609,1,5714.5,3055.5,121,81,44,80,1,3,2,,,,,,
C13365,3747.079869,1,0,0,121,81,45,80,1,3,2,,,,,,
C13366,124.117838,0.363636,14.98,14.98,121,81,46,80,1,3,2,,,,,,
C13367,5905.955278,1,1642.94,1642.94,121,81,47,80,1,3,2,,,,,,
C13368,4861.692801,1,54.25,0,121,81,48,80,1,3,2,,,,,,
C13369,7579.855749,1,4544.7,1583.96,121,81,49,80,1,3,2,,,,,,
C13370,13.141343,0.545455,850.44,150,121,81,50,80,1,3,2,,,,,,
C13371,6023.720208,1,1182.08,432.25,121,81,51,80,1,3,2,,,,,,
C13372,189.722981,1,1771.78,231.23,121,81,52,80,1,3,2,,,,,,
C13373,1179.878115,1,0,0,121,81,53,80,1,3,2,,,,,,
C13374,4653.854929,1,360,360,121,81,54,80,1,3,2,,,,,,
C13375,355.125926,1,269.75,269.75,121,81,55,80,1,3,2,,,,,,
C13376,3122.507074,1,10755.68,6488.74,121,81,56,80,1,3,2,,,,,,
C13377,2101.04762,1,184,184,121,81,57,80,1,3,2,,,,,,
C13378,76.046682,1,1440.93,26.61,121,81,58,80,1,3,2,,,,,,
C13379,868.808006,1,39.83,33.5,121,81,59,80,1,3,2,,,,,,
C13380,1484.693487,1,399.96,0,121,81,60,80,1,3,2,,,,,,
C13381,826.019814,1,6856.25,6856.25,121,81,61,80,1,3,2,,,,,,
C13382,423.629272,1,2485.54,2349.3,121,81,62,80,1,3,2,,,,,,
C13383,2806.343181,1,0,0,121,81,63,80,1,3,2,,,,,,
C13384,1455.180323,1,81.1,81.1,121,81,64,80,1,3,2,,,,,,
C13385,4839.379685,1,503.64,503.64,121,81,65,80,1,3,2,,,,,,
C13386,3642.140907,1,3338.1,218.82,121,81,66,80,1,3,2,,,,,,
C13387,305.506746,1,0,0,121,81,67,80,1,3,2,,,,,,
C13388,5379.384053,1,501.09,501.09,121,81,68,80,1,3,2,,,,,,
C13389,1132.615315,1,136.19,136.19,121,81,69,80,1,3,2,,,,,,
C13390,172.316897,0.181818,368.49,368.49,121,81,70,80,1,3,2,,,,,,
C13391,215.015895,0.285714,0,0,121,81,71,80,1,3,2,,,,,,
C13392,2120.098679,1,0,0,121,81,72,80,1,3,2,,,,,,
C13393,1647.461444,1,323.55,323.55,121,81,73,80,1,3,2,,,,,,
C13394,2837.322217,1,35,35,121,81,74,80,1,3,2,,,,,,
C13395,926.218872,1,1218.92,0,121,81,75,80,1,3,2,,,,,,
C13396,1309.983442,1,504.5,207.6,121,81,76,80,1,3,2,,,,,,
C13397,3.93442,0.636364,29.99,29.99,121,81,77,80,1,3,2,,,,,,
C13398,306.084815,0.888889,3200,0,121,81,78,80,1,3,2,,,,,,
C13399,2854.716657,1,0,0,121,81,79,80,1,3,2,,,,,,
C13400,10.811047,0.454545,85.5,0,121,81,80,80,1,3,2,,,,,,
C13401,185.984965,0.454545,482.24,392.24,121,81,81,80,1,3,2,,,,,,
C13402,6533.312256,1,504.33,234.39,121,81,82,80,1,3,2,,,,,,
C13403,50.582235,0.909091,428,110,121,81,83,80,1,3,2,,,,,,
C13404,545.767741,1,102.4,0.01,121,81,84,80,1,3,2,,,,,,
C13405,1592.974511,1,0,0,121,81,85,80,1,3,2,,,,,,
C13406,80.178891,1,1200,0,121,81,86,80,1,3,2,,,,,,
C13407,715.044288,1,249.96,0,121,81,87,80,1,3,2,,,,,,
C13408,752.26105,1,4019.86,3627.86,121,81,88,80,1,3,2,,,,,,
C13409,168.909599,0.909091,2313.68,125.4,121,81,89,80,1,3,2,,,,,,
C13410,1256.034535,1,545.74,110,121,81,90,80,1,3,2,,,,,,
C13411,533.990908,0.545455,1286.1,1129.82,121,81,91,80,1,3,2,,,,,,
C13412,79.462211,0.727273,1073.97,1073.97,121,81,92,80,1,3,2,,,,,,
C13413,1152.591573,0.666667,50,50,121,81,93,80,1,3,2,,,,,,
C13414,790.367002,1,3663.31,2744.88,121,81,94,80,1,3,2,,,,,,
C13416,2694.354265,1,0,0,121,81,95,80,1,3,2,,,,,,
C13417,364.464393,0.818182,1050.76,1050.76,121,81,96,80,1,3,2,,,,,,
C13418,173.329004,1,72,0,121,81,97,80,1,3,2,,,,,,
C13419,302.768674,1,3028.94,2033.94,121,81,98,80,1,3,2,,,,,,
C13420,870.783501,1,1813.87,916.2,121,81,99,80,1,3,2,,,,,,
C13421,2806.264846,1,1021.66,25,121,81,100,80,1,3,2,,,,,,
C13422,425.966019,1,2219.33,2060.5,121,81,101,80,1,3,2,,,,,,
C13423,1525.063274,1,150,150,121,81,102,80,1,3,2,,,,,,
C13424,1060.209389,1,43.2,0,121,81,103,80,1,3,2,,,,,,
C13425,1068.046178,1,1632.83,285,121,81,104,80,1,3,2,,,,,,
C13426,6533.309582,1,0,0,121,81,105,80,1,3,2,,,,,,
C13427,128.558239,1,720,0,121,81,106,80,1,3,2,,,,,,
C13428,1502.292117,1,0,0,121,81,107,80,1,3,2,,,,,,
C13429,999.528562,1,662.98,583,121,81,108,80,1,3,2,,,,,,
C13430,864.760723,1,1894.5,1601.7,121,81,109,80,1,3,2,,,,,,
C13431,465.332882,1,6920.08,5182.71,121,81,110,80,1,3,2,,,,,,
C13432,2187.00313,0.9,0,0,121,81,111,80,1,3,2,,,,,,
C13433,2073.595183,1,1716.11,1716.11,121,81,112,80,1,3,2,,,,,,
C13434,3592.56906,1,0,0,121,81,113,80,1,3,2,,,,,,
C13435,1861.43505,1,247.45,0,121,81,114,80,1,3,2,,,,,,
C13436,1176.753991,1,0,0,121,81,115,80,1,3,2,,,,,,
C13437,146.647091,1,866.57,684.87,121,81,116,80,1,3,2,,,,,,
C13439,1396.385805,1,25.2,25.2,121,81,117,80,1,3,2,,,,,,
C13440,48.272361,0.727273,750,250,121,81,118,80,1,3,2,,,,,,
C13441,1440.568286,1,0,0,121,81,119,80,1,3,2,,,,,,
C13442,7595.24699,1,1422.12,1196.98,121,81,120,80,1,3,2,,,,,,
C13443,473.679359,1,2580.63,1608.74,121,81,121,80,1,3,2,,,,,,
C13444,3613.551586,1,2653.49,2033.01,121,81,122,80,1,3,2,,,,,,
C13445,1.366727,0.545455,0,0,121,81,123,80,1,3,2,,,,,,
C13446,686.657879,1,2476.45,1624.5,121,81,124,80,1,3,2,,,,,,
C13447,6100.396015,1,0,0,121,81,125,80,1,3,2,,,,,,
C13448,5926.922151,1,2325.75,2325.75,121,81,126,80,1,3,2,,,,,,
C13449,1135.452712,1,374.94,0,121,81,127,80,1,3,2,,,,,,
C13450,1502.972028,1,673.8,673.8,121,81,128,80,1,3,2,,,,,,
C13451,1355.179528,1,0,0,121,81,129,80,1,3,2,,,,,,
C13452,2962.757731,1,4398.65,300,121,81,130,80,1,3,2,,,,,,
C13453,1467.458994,0.909091,497.83,434.8,121,81,131,80,1,3,2,,,,,,
C13454,1737.037252,1,2432.9,1800,121,81,132,80,1,3,2,,,,,,
C13455,3866.85069,1,0,0,121,81,133,80,1,3,2,,,,,,
C13456,1637.51006,1,0,0,121,81,134,80,1,3,2,,,,,,
C13457,2948.881234,1,840.48,510,121,81,135,80,1,3,2,,,,,,
C13458,10.785694,0.444444,384.4,0,121,81,136,80,1,3,2,,,,,,
C13459,126.32794,0.909091,718.01,718.01,121,81,137,80,1,3,2,,,,,,
C13460,3862.125712,1,812.78,676.8,121,81,138,80,1,3,2,,,,,,
